"drug1_concept_id","drug2_concept_id"
780442,1518254
780442,1521987
780442,1524674
780442,1525215
780442,1526475
780442,1539403
780442,1545958
780442,1547504
780442,1548195
780442,1549080
780442,1549786
780442,1550023
780442,1550557
780442,1551099
780442,1551803
780442,1551860
780442,1557272
780442,1559684
780442,1560171
780442,1580747
780442,1583722
780442,1589505
780442,1597756
780442,1703687
780442,1707687
780442,1713332
780442,1714165
780442,1734104
780442,1742253
780442,1748921
780442,1754994
780442,1762711
780442,1777087
780442,1797155
780442,1797513
780442,1836430
780442,19003999
780442,19008339
780442,19009405
780442,19010482
780442,19011773
780442,19014878
780442,19018544
780442,19026972
780442,19035704
780442,19049105
780442,19080458
780442,19092849
781039,19111620
781039,19122121
781039,19135832
781039,19137042
781039,40165651
781039,40166942
781039,40222444
781039,40226579
781039,40226742
781039,40228152
781039,40239330
781039,40241331
781039,43526424
781039,703547
781039,705103
781039,705944
781039,710062
781039,711584
781039,715233
781039,715259
781039,715939
781039,718583
781039,722031
781039,722424
781039,723013
781039,725131
781039,734354
781039,735843
781039,735979
781039,739138
781039,740275
781039,740910
781039,742267
781039,743670
781039,744740
781039,745466
781039,750982
781039,755695
781039,757688
781039,766814
781039,769935
781039,778711
781039,780442
781039,785788
781039,791967
781039,797399
781039,797617
781039,798874
781039,800878
781039,904453
781039,906780
781039,923645
781039,924566
781039,929887
781039,937368
781039,939259
781039,941258
781039,948078
781039,950637
781039,953076
781039,955632
781039,956874
781039,961047
781039,968426
781039,970250
781039,974166
781039,975125
781039,984232
781039,1000560
781039,1103314
781039,1103640
781039,1106776
781039,1107830
781039,1110410
781039,1112807
781039,1115008
781039,1118084
781039,1119119
781039,1124300
781039,1124957
781039,1125315
781039,1129625
781039,1133201
781039,1137529
781039,1149196
781039,1149380
781039,1150345
781039,1151789
781039,1153013
781039,1153428
781039,1154029
781039,1154161
781039,1154343
781039,1167322
781039,1174888
781039,1177480
781039,1189754
781039,1196677
781039,1301025
781039,1304107
781039,1305058
781039,1307046
781039,1307863
781039,1308216
781039,1308290
781039,1308842
781039,1309944
781039,1310149
781039,1310317
781039,1314002
781039,1314273
781039,1314924
781039,1315942
781039,1316262
781039,1318011
781039,1318853
781039,1321636
781039,1322184
781039,1325363
781039,1326303
781039,1328165
781039,1332418
781039,1334456
781039,1336539
781039,1336825
781039,1337068
781039,1337620
781039,1338005
781039,1338512
781039,1341927
781039,1344905
781039,1346823
781039,1347384
781039,1351541
781039,1351557
781039,1353766
781039,1361711
781039,1367500
781039,1367571
781039,1378382
781039,1388796
781039,1397141
781039,1397599
781039,1398937
781039,1500211
781039,1501700
781039,1502905
781039,1503297
781039,1506270
781039,1510813
781039,1517824
781039,1518254
781039,1521987
781039,1524674
781039,1525215
781039,1526475
781039,1539403
781039,1545958
781039,1547504
781039,1548195
781039,1549080
781039,1549786
781039,1550023
781039,1550557
781039,1551099
781039,1551803
781039,1551860
781039,1557272
781039,1559684
781039,1560171
781039,1580747
781039,1583722
781039,1589505
781039,1597756
781039,1703687
781039,1707687
781039,1713332
781039,1714165
781039,1734104
781039,1742253
781039,1748921
781039,1754994
781039,1762711
781039,1777087
781039,1797155
781039,1797513
781039,1836430
781039,19003999
781039,19008339
781039,19009405
781039,19010482
781039,19011773
781039,19014878
781039,19018544
781039,19026972
781039,19035704
781039,19049105
781039,19080458
781039,19092849
785788,19111620
785788,19122121
785788,19135832
785788,19137042
785788,40165651
785788,40166942
785788,40222444
785788,40226579
785788,40226742
785788,40228152
785788,40239330
785788,40241331
785788,43526424
785788,703547
785788,705103
785788,705944
785788,710062
785788,711584
785788,715233
785788,715259
785788,715939
785788,718583
785788,722031
785788,722424
785788,723013
785788,725131
785788,734354
785788,735843
785788,735979
785788,739138
785788,740275
785788,740910
785788,742267
785788,743670
785788,744740
785788,745466
785788,750982
785788,755695
785788,757688
785788,766814
785788,769935
785788,778711
785788,780442
785788,781039
785788,791967
785788,797399
785788,797617
785788,798874
785788,800878
785788,904453
785788,906780
785788,923645
785788,924566
785788,929887
785788,937368
785788,939259
785788,941258
785788,948078
785788,950637
785788,953076
785788,955632
785788,956874
785788,961047
785788,968426
785788,970250
785788,974166
785788,975125
785788,984232
785788,1000560
785788,1103314
785788,1103640
785788,1106776
785788,1107830
785788,1110410
785788,1112807
785788,1115008
785788,1118084
785788,1119119
785788,1124300
785788,1124957
785788,1125315
785788,1129625
785788,1133201
785788,1137529
785788,1149196
785788,1149380
785788,1150345
785788,1151789
785788,1153013
785788,1153428
785788,1154029
785788,1154161
785788,1154343
785788,1167322
785788,1174888
785788,1177480
785788,1189754
785788,1196677
785788,1301025
785788,1304107
785788,1305058
785788,1307046
785788,1307863
785788,1308216
785788,1308290
785788,1308842
785788,1309944
785788,1310149
785788,1310317
785788,1314002
785788,1314273
785788,1314924
785788,1315942
785788,1316262
785788,1318011
785788,1318853
785788,1321636
785788,1322184
785788,1325363
785788,1326303
785788,1328165
785788,1332418
785788,1334456
785788,1336539
785788,1336825
785788,1337068
785788,1337620
785788,1338005
785788,1338512
785788,1341927
785788,1344905
785788,1346823
785788,1347384
785788,1351541
785788,1351557
785788,1353766
785788,1361711
785788,1367500
785788,1367571
785788,1378382
785788,1388796
785788,1397141
785788,1397599
785788,1398937
785788,1500211
785788,1501700
785788,1502905
785788,1503297
785788,1506270
785788,1510813
785788,1517824
785788,1518254
785788,1521987
785788,1524674
785788,1525215
785788,1526475
785788,1539403
785788,1545958
785788,1547504
785788,1548195
785788,1549080
785788,1549786
785788,1550023
785788,1550557
785788,1551099
785788,1551803
785788,1551860
785788,1557272
785788,1559684
785788,1560171
785788,1580747
785788,1583722
785788,1589505
785788,1597756
785788,1703687
785788,1707687
785788,1713332
785788,1714165
785788,1734104
785788,1742253
785788,1748921
785788,1754994
785788,1762711
785788,1777087
785788,1797155
785788,1797513
785788,1836430
785788,19003999
785788,19008339
785788,19009405
785788,19010482
785788,19011773
785788,19014878
785788,19018544
785788,19026972
785788,19035704
785788,19049105
785788,19080458
785788,19092849
791967,19111620
791967,19122121
791967,19135832
791967,19137042
791967,40165651
791967,40166942
791967,40222444
791967,40226579
791967,40226742
791967,40228152
791967,40239330
791967,40241331
791967,43526424
791967,703547
791967,705103
791967,705944
791967,710062
791967,711584
791967,715233
791967,715259
791967,715939
791967,718583
791967,722031
791967,722424
791967,723013
791967,725131
791967,734354
791967,735843
791967,735979
791967,739138
791967,740275
791967,740910
791967,742267
791967,743670
791967,744740
791967,745466
791967,750982
791967,755695
791967,757688
791967,766814
791967,769935
791967,778711
791967,780442
791967,781039
791967,785788
791967,797399
791967,797617
791967,798874
791967,800878
791967,904453
791967,906780
791967,923645
791967,924566
791967,929887
791967,937368
791967,939259
791967,941258
791967,948078
791967,950637
791967,953076
791967,955632
791967,956874
791967,961047
791967,968426
791967,970250
791967,974166
791967,975125
791967,984232
791967,1000560
791967,1103314
791967,1103640
791967,1106776
791967,1107830
791967,1110410
791967,1112807
791967,1115008
791967,1118084
791967,1119119
791967,1124300
791967,1124957
791967,1125315
791967,1129625
791967,1133201
791967,1137529
791967,1149196
791967,1149380
791967,1150345
791967,1151789
791967,1153013
791967,1153428
791967,1154029
791967,1154161
791967,1154343
791967,1167322
791967,1174888
791967,1177480
791967,1189754
791967,1196677
791967,1301025
791967,1304107
791967,1305058
791967,1307046
791967,1307863
791967,1308216
791967,1308290
791967,1308842
791967,1309944
791967,1310149
791967,1310317
791967,1314002
791967,1314273
791967,1314924
791967,1315942
791967,1316262
791967,1318011
791967,1318853
791967,1321636
791967,1322184
791967,1325363
791967,1326303
791967,1328165
791967,1332418
791967,1334456
791967,1336539
791967,1336825
791967,1337068
791967,1337620
791967,1338005
791967,1338512
791967,1341927
791967,1344905
791967,1346823
791967,1347384
791967,1351541
791967,1351557
791967,1353766
791967,1361711
791967,1367500
791967,1367571
791967,1378382
791967,1388796
791967,1397141
791967,1397599
791967,1398937
791967,1500211
791967,1501700
791967,1502905
791967,1503297
791967,1506270
791967,1510813
791967,1517824
791967,1518254
791967,1521987
791967,1524674
791967,1525215
791967,1526475
791967,1539403
791967,1545958
791967,1547504
791967,1548195
791967,1549080
791967,1549786
791967,1550023
791967,1550557
791967,1551099
791967,1551803
791967,1551860
791967,1557272
791967,1559684
791967,1560171
791967,1580747
791967,1583722
791967,1589505
791967,1597756
791967,1703687
791967,1707687
791967,1713332
791967,1714165
791967,1734104
791967,1742253
791967,1748921
791967,1754994
791967,1762711
791967,1777087
791967,1797155
791967,1797513
791967,1836430
791967,19003999
791967,19008339
791967,19009405
791967,19010482
791967,19011773
791967,19014878
791967,19018544
791967,19026972
791967,19035704
791967,19049105
791967,19080458
791967,19092849
797399,19111620
797399,19122121
797399,19135832
797399,19137042
797399,40165651
797399,40166942
797399,40222444
797399,40226579
797399,40226742
797399,40228152
797399,40239330
797399,40241331
797399,43526424
797399,703547
797399,705103
797399,705944
797399,710062
797399,711584
797399,715233
797399,715259
797399,715939
797399,718583
797399,722031
797399,722424
797399,723013
797399,725131
797399,734354
797399,735843
797399,735979
797399,739138
797399,740275
797399,740910
797399,742267
797399,743670
797399,744740
797399,745466
797399,750982
797399,755695
797399,757688
797399,766814
797399,769935
797399,778711
797399,780442
797399,781039
797399,785788
797399,791967
797399,797617
797399,798874
797399,800878
797399,904453
797399,906780
797399,923645
797399,924566
797399,929887
797399,937368
797399,939259
797399,941258
797399,948078
797399,950637
797399,953076
797399,955632
797399,956874
797399,961047
797399,968426
797399,970250
797399,974166
797399,975125
797399,984232
797399,1000560
797399,1103314
797399,1103640
797399,1106776
797399,1107830
797399,1110410
797399,1112807
797399,1115008
797399,1118084
797399,1119119
797399,1124300
797399,1124957
797399,1125315
797399,1129625
797399,1133201
797399,1137529
797399,1149196
797399,1149380
797399,1150345
797399,1151789
797399,1153013
797399,1153428
797399,1154029
797399,1154161
797399,1154343
797399,1167322
797399,1174888
797399,1177480
797399,1189754
797399,1196677
797399,1301025
797399,1304107
797399,1305058
797399,1307046
797399,1307863
797399,1308216
797399,1308290
797399,1308842
797399,1309944
797399,1310149
797399,1310317
797399,1314002
797399,1314273
797399,1314924
797399,1315942
797399,1316262
797399,1318011
797399,1318853
797399,1321636
797399,1322184
797399,1325363
797399,1326303
797399,1328165
797399,1332418
797399,1334456
797399,1336539
797399,1336825
797399,1337068
797399,1337620
797399,1338005
797399,1338512
797399,1341927
797399,1344905
797399,1346823
797399,1347384
797399,1351541
797399,1351557
797399,1353766
797399,1361711
797399,1367500
797399,1367571
797399,1378382
797399,1388796
797399,1397141
797399,1397599
797399,1398937
797399,1500211
797399,1501700
797399,1502905
797399,1503297
797399,1506270
797399,1510813
797399,1517824
797399,1518254
797399,1521987
797399,1524674
797399,1525215
797399,1526475
797399,1539403
797399,1545958
797399,1547504
797399,1548195
797399,1549080
797399,1549786
797399,1550023
797399,1550557
797399,1551099
797399,1551803
797399,1551860
797399,1557272
797399,1559684
797399,1560171
797399,1580747
797399,1583722
797399,1589505
797399,1597756
797399,1703687
797399,1707687
797399,1713332
797399,1714165
797399,1734104
797399,1742253
797399,1748921
797399,1754994
797399,1762711
797399,1777087
797399,1797155
797399,1797513
797399,1836430
797399,19003999
797399,19008339
797399,19009405
797399,19010482
797399,19011773
797399,19014878
797399,19018544
797399,19026972
797399,19035704
797399,19049105
797399,19080458
797399,19092849
797617,19111620
797617,19122121
797617,19135832
797617,19137042
797617,40165651
797617,40166942
797617,40222444
797617,40226579
797617,40226742
797617,40228152
797617,40239330
797617,40241331
797617,43526424
797617,703547
797617,705103
797617,705944
797617,710062
797617,711584
797617,715233
797617,715259
797617,715939
797617,718583
797617,722031
797617,722424
797617,723013
797617,725131
797617,734354
797617,735843
797617,735979
797617,739138
797617,740275
797617,740910
797617,742267
797617,743670
797617,744740
797617,745466
797617,750982
797617,755695
797617,757688
797617,766814
797617,769935
797617,778711
797617,780442
797617,781039
797617,785788
797617,791967
797617,797399
797617,798874
797617,800878
797617,904453
797617,906780
797617,923645
797617,924566
797617,929887
797617,937368
797617,939259
797617,941258
797617,948078
797617,950637
797617,953076
797617,955632
797617,956874
797617,961047
797617,968426
797617,970250
797617,974166
797617,975125
797617,984232
797617,1000560
797617,1103314
797617,1103640
797617,1106776
797617,1107830
797617,1110410
797617,1112807
797617,1115008
797617,1118084
797617,1119119
797617,1124300
797617,1124957
797617,1125315
797617,1129625
797617,1133201
797617,1137529
797617,1149196
797617,1149380
797617,1150345
797617,1151789
797617,1153013
797617,1153428
797617,1154029
797617,1154161
797617,1154343
797617,1167322
797617,1174888
797617,1177480
797617,1189754
797617,1196677
797617,1301025
797617,1304107
797617,1305058
797617,1307046
797617,1307863
797617,1308216
797617,1308290
797617,1308842
797617,1309944
797617,1310149
797617,1310317
797617,1314002
797617,1314273
797617,1314924
797617,1315942
797617,1316262
797617,1318011
797617,1318853
797617,1321636
797617,1322184
797617,1325363
797617,1326303
797617,1328165
797617,1332418
797617,1334456
797617,1336539
797617,1336825
797617,1337068
797617,1337620
797617,1338005
797617,1338512
797617,1341927
797617,1344905
797617,1346823
797617,1347384
797617,1351541
797617,1351557
797617,1353766
797617,1361711
797617,1367500
797617,1367571
797617,1378382
797617,1388796
797617,1397141
797617,1397599
797617,1398937
797617,1500211
797617,1501700
797617,1502905
797617,1503297
797617,1506270
797617,1510813
797617,1517824
797617,1518254
797617,1521987
797617,1524674
797617,1525215
797617,1526475
797617,1539403
797617,1545958
797617,1547504
797617,1548195
797617,1549080
797617,1549786
797617,1550023
797617,1550557
797617,1551099
797617,1551803
797617,1551860
797617,1557272
797617,1559684
797617,1560171
797617,1580747
797617,1583722
797617,1589505
797617,1597756
797617,1703687
797617,1707687
797617,1713332
797617,1714165
797617,1734104
797617,1742253
797617,1748921
797617,1754994
797617,1762711
797617,1777087
797617,1797155
797617,1797513
797617,1836430
797617,19003999
797617,19008339
797617,19009405
797617,19010482
797617,19011773
797617,19014878
797617,19018544
797617,19026972
797617,19035704
797617,19049105
797617,19080458
797617,19092849
798874,19111620
798874,19122121
798874,19135832
798874,19137042
798874,40165651
798874,40166942
798874,40222444
798874,40226579
798874,40226742
798874,40228152
798874,40239330
798874,40241331
798874,43526424
798874,703547
798874,705103
798874,705944
798874,710062
798874,711584
798874,715233
798874,715259
798874,715939
798874,718583
798874,722031
798874,722424
798874,723013
798874,725131
798874,734354
798874,735843
798874,735979
798874,739138
798874,740275
798874,740910
798874,742267
798874,743670
798874,744740
798874,745466
798874,750982
798874,755695
798874,757688
798874,766814
798874,769935
798874,778711
798874,780442
798874,781039
798874,785788
798874,791967
798874,797399
798874,797617
798874,800878
798874,904453
798874,906780
798874,923645
798874,924566
798874,929887
798874,937368
798874,939259
798874,941258
798874,948078
798874,950637
798874,953076
798874,955632
798874,956874
798874,961047
798874,968426
798874,970250
798874,974166
798874,975125
798874,984232
798874,1000560
798874,1103314
798874,1103640
798874,1106776
798874,1107830
798874,1110410
798874,1112807
798874,1115008
798874,1118084
798874,1119119
798874,1124300
798874,1124957
798874,1125315
798874,1129625
798874,1133201
798874,1137529
798874,1149196
798874,1149380
798874,1150345
798874,1151789
798874,1153013
798874,1153428
798874,1154029
798874,1154161
798874,1154343
798874,1167322
798874,1174888
798874,1177480
798874,1189754
798874,1196677
798874,1301025
798874,1304107
798874,1305058
798874,1307046
798874,1307863
798874,1308216
798874,1308290
798874,1308842
798874,1309944
798874,1310149
798874,1310317
798874,1314002
798874,1314273
798874,1314924
798874,1315942
798874,1316262
798874,1318011
798874,1318853
798874,1321636
798874,1322184
798874,1325363
798874,1326303
798874,1328165
798874,1332418
798874,1334456
798874,1336539
798874,1336825
798874,1337068
798874,1337620
798874,1338005
798874,1338512
798874,1341927
798874,1344905
798874,1346823
798874,1347384
798874,1351541
798874,1351557
798874,1353766
798874,1361711
798874,1367500
798874,1367571
798874,1378382
798874,1388796
798874,1397141
798874,1397599
798874,1398937
798874,1500211
798874,1501700
798874,1502905
798874,1503297
798874,1506270
798874,1510813
798874,1517824
798874,1518254
798874,1521987
798874,1524674
798874,1525215
798874,1526475
798874,1539403
798874,1545958
798874,1547504
798874,1548195
798874,1549080
798874,1549786
798874,1550023
798874,1550557
798874,1551099
798874,1551803
798874,1551860
798874,1557272
798874,1559684
798874,1560171
798874,1580747
798874,1583722
798874,1589505
798874,1597756
798874,1703687
798874,1707687
798874,1713332
798874,1714165
798874,1734104
798874,1742253
798874,1748921
798874,1754994
798874,1762711
798874,1777087
798874,1797155
798874,1797513
798874,1836430
798874,19003999
798874,19008339
798874,19009405
798874,19010482
798874,19011773
798874,19014878
798874,19018544
798874,19026972
798874,19035704
798874,19049105
798874,19080458
798874,19092849
800878,19111620
800878,19122121
800878,19135832
800878,19137042
800878,40165651
800878,40166942
800878,40222444
800878,40226579
800878,40226742
800878,40228152
800878,40239330
800878,40241331
800878,43526424
800878,703547
800878,705103
800878,705944
800878,710062
800878,711584
800878,715233
800878,715259
800878,715939
800878,718583
800878,722031
800878,722424
800878,723013
800878,725131
800878,734354
800878,735843
800878,735979
800878,739138
800878,740275
800878,740910
800878,742267
800878,743670
800878,744740
800878,745466
800878,750982
800878,755695
800878,757688
800878,766814
800878,769935
800878,778711
800878,780442
800878,781039
800878,785788
800878,791967
800878,797399
800878,797617
800878,798874
800878,904453
800878,906780
800878,923645
800878,924566
800878,929887
800878,937368
800878,939259
800878,941258
800878,948078
800878,950637
800878,953076
800878,955632
800878,956874
800878,961047
800878,968426
800878,970250
800878,974166
800878,975125
800878,984232
800878,1000560
800878,1103314
800878,1103640
800878,1106776
800878,1107830
800878,1110410
800878,1112807
800878,1115008
800878,1118084
800878,1119119
800878,1124300
800878,1124957
800878,1125315
800878,1129625
800878,1133201
800878,1137529
800878,1149196
800878,1149380
800878,1150345
800878,1151789
800878,1153013
800878,1153428
800878,1154029
800878,1154161
800878,1154343
800878,1167322
800878,1174888
800878,1177480
800878,1189754
800878,1196677
800878,1301025
800878,1304107
800878,1305058
800878,1307046
800878,1307863
800878,1308216
800878,1308290
800878,1308842
800878,1309944
800878,1310149
800878,1310317
800878,1314002
800878,1314273
800878,1314924
800878,1315942
800878,1316262
800878,1318011
800878,1318853
800878,1321636
800878,1322184
800878,1325363
800878,1326303
800878,1328165
800878,1332418
800878,1334456
800878,1336539
800878,1336825
800878,1337068
800878,1337620
800878,1338005
800878,1338512
800878,1341927
800878,1344905
800878,1346823
800878,1347384
800878,1351541
800878,1351557
800878,1353766
800878,1361711
800878,1367500
800878,1367571
800878,1378382
800878,1388796
800878,1397141
800878,1397599
800878,1398937
800878,1500211
800878,1501700
800878,1502905
800878,1503297
800878,1506270
800878,1510813
800878,1517824
800878,1518254
800878,1521987
800878,1524674
800878,1525215
800878,1526475
800878,1539403
800878,1545958
800878,1547504
800878,1548195
800878,1549080
800878,1549786
800878,1550023
800878,1550557
800878,1551099
800878,1551803
800878,1551860
800878,1557272
800878,1559684
800878,1560171
800878,1580747
800878,1583722
800878,1589505
800878,1597756
800878,1703687
800878,1707687
800878,1713332
800878,1714165
800878,1734104
800878,1742253
800878,1748921
800878,1754994
800878,1762711
800878,1777087
800878,1797155
800878,1797513
800878,1836430
800878,19003999
800878,19008339
800878,19009405
800878,19010482
800878,19011773
800878,19014878
800878,19018544
800878,19026972
800878,19035704
800878,19049105
800878,19080458
800878,19092849
904453,19111620
904453,19122121
904453,19135832
904453,19137042
904453,40165651
904453,40166942
904453,40222444
904453,40226579
904453,40226742
904453,40228152
904453,40239330
904453,40241331
904453,43526424
904453,703547
904453,705103
904453,705944
904453,710062
904453,711584
904453,715233
904453,715259
904453,715939
904453,718583
904453,722031
904453,722424
904453,723013
904453,725131
904453,734354
904453,735843
904453,735979
904453,739138
904453,740275
904453,740910
904453,742267
904453,743670
904453,744740
904453,745466
904453,750982
904453,755695
904453,757688
904453,766814
904453,769935
904453,778711
904453,780442
904453,781039
904453,785788
904453,791967
904453,797399
904453,797617
904453,798874
904453,800878
904453,906780
904453,923645
904453,924566
904453,929887
904453,937368
904453,939259
904453,941258
904453,948078
904453,950637
904453,953076
904453,955632
904453,956874
904453,961047
904453,968426
904453,970250
904453,974166
904453,975125
904453,984232
904453,1000560
904453,1103314
904453,1103640
904453,1106776
904453,1107830
904453,1110410
904453,1112807
904453,1115008
904453,1118084
904453,1119119
904453,1124300
904453,1124957
904453,1125315
904453,1129625
904453,1133201
904453,1137529
904453,1149196
904453,1149380
904453,1150345
904453,1151789
904453,1153013
904453,1153428
904453,1154029
904453,1154161
904453,1154343
904453,1167322
904453,1174888
904453,1177480
904453,1189754
904453,1196677
904453,1301025
904453,1304107
904453,1305058
904453,1307046
904453,1307863
904453,1308216
904453,1308290
904453,1308842
904453,1309944
904453,1310149
904453,1310317
904453,1314002
904453,1314273
904453,1314924
904453,1315942
904453,1316262
904453,1318011
904453,1318853
904453,1321636
904453,1322184
904453,1325363
904453,1326303
904453,1328165
904453,1332418
904453,1334456
904453,1336539
904453,1336825
904453,1337068
904453,1337620
904453,1338005
904453,1338512
904453,1341927
904453,1344905
904453,1346823
904453,1347384
904453,1351541
904453,1351557
904453,1353766
904453,1361711
904453,1367500
904453,1367571
904453,1378382
904453,1388796
904453,1397141
904453,1397599
904453,1398937
904453,1500211
904453,1501700
904453,1502905
904453,1503297
904453,1506270
904453,1510813
904453,1517824
904453,1518254
904453,1521987
904453,1524674
904453,1525215
904453,1526475
904453,1539403
904453,1545958
904453,1547504
904453,1548195
904453,1549080
904453,1549786
904453,1550023
904453,1550557
904453,1551099
904453,1551803
904453,1551860
904453,1557272
904453,1559684
904453,1560171
904453,1580747
904453,1583722
904453,1589505
904453,1597756
904453,1703687
904453,1707687
904453,1713332
904453,1714165
904453,1734104
904453,1742253
904453,1748921
904453,1754994
904453,1762711
904453,1777087
904453,1797155
904453,1797513
904453,1836430
904453,19003999
904453,19008339
904453,19009405
904453,19010482
904453,19011773
904453,19014878
904453,19018544
904453,19026972
904453,19035704
904453,19049105
904453,19080458
904453,19092849
906780,19111620
906780,19122121
906780,19135832
906780,19137042
906780,40165651
906780,40166942
906780,40222444
906780,40226579
906780,40226742
906780,40228152
906780,40239330
906780,40241331
906780,43526424
906780,703547
906780,705103
906780,705944
906780,710062
906780,711584
906780,715233
906780,715259
906780,715939
906780,718583
906780,722031
906780,722424
906780,723013
906780,725131
906780,734354
906780,735843
906780,735979
906780,739138
906780,740275
906780,740910
906780,742267
906780,743670
906780,744740
906780,745466
906780,750982
906780,755695
906780,757688
906780,766814
906780,769935
906780,778711
906780,780442
906780,781039
906780,785788
906780,791967
906780,797399
906780,797617
906780,798874
906780,800878
906780,904453
906780,923645
906780,924566
906780,929887
906780,937368
906780,939259
906780,941258
906780,948078
906780,950637
906780,953076
906780,955632
906780,956874
906780,961047
906780,968426
906780,970250
906780,974166
906780,975125
906780,984232
906780,1000560
906780,1103314
906780,1103640
906780,1106776
906780,1107830
906780,1110410
906780,1112807
906780,1115008
906780,1118084
906780,1119119
906780,1124300
906780,1124957
906780,1125315
906780,1129625
906780,1133201
906780,1137529
906780,1149196
906780,1149380
906780,1150345
906780,1151789
906780,1153013
906780,1153428
906780,1154029
906780,1154161
906780,1154343
906780,1167322
906780,1174888
906780,1177480
906780,1189754
906780,1196677
906780,1301025
906780,1304107
906780,1305058
906780,1307046
906780,1307863
906780,1308216
906780,1308290
906780,1308842
906780,1309944
906780,1310149
906780,1310317
906780,1314002
906780,1314273
906780,1314924
906780,1315942
906780,1316262
906780,1318011
906780,1318853
906780,1321636
906780,1322184
906780,1325363
906780,1326303
906780,1328165
906780,1332418
906780,1334456
906780,1336539
906780,1336825
906780,1337068
906780,1337620
906780,1338005
906780,1338512
906780,1341927
906780,1344905
906780,1346823
906780,1347384
906780,1351541
906780,1351557
906780,1353766
906780,1361711
906780,1367500
906780,1367571
906780,1378382
906780,1388796
906780,1397141
906780,1397599
906780,1398937
906780,1500211
906780,1501700
906780,1502905
906780,1503297
906780,1506270
906780,1510813
906780,1517824
906780,1518254
906780,1521987
906780,1524674
906780,1525215
906780,1526475
906780,1539403
906780,1545958
906780,1547504
906780,1548195
906780,1549080
906780,1549786
906780,1550023
906780,1550557
906780,1551099
906780,1551803
906780,1551860
906780,1557272
906780,1559684
906780,1560171
906780,1580747
906780,1583722
906780,1589505
906780,1597756
906780,1703687
906780,1707687
906780,1713332
906780,1714165
906780,1734104
906780,1742253
906780,1748921
906780,1754994
906780,1762711
906780,1777087
906780,1797155
906780,1797513
906780,1836430
906780,19003999
906780,19008339
906780,19009405
906780,19010482
906780,19011773
906780,19014878
906780,19018544
906780,19026972
906780,19035704
906780,19049105
906780,19080458
906780,19092849
923645,19111620
923645,19122121
923645,19135832
923645,19137042
923645,40165651
923645,40166942
923645,40222444
923645,40226579
923645,40226742
923645,40228152
923645,40239330
923645,40241331
923645,43526424
923645,703547
923645,705103
923645,705944
923645,710062
923645,711584
923645,715233
923645,715259
923645,715939
923645,718583
923645,722031
923645,722424
923645,723013
923645,725131
923645,734354
923645,735843
923645,735979
923645,739138
923645,740275
923645,740910
923645,742267
923645,743670
923645,744740
923645,745466
923645,750982
923645,755695
923645,757688
923645,766814
923645,769935
923645,778711
923645,780442
923645,781039
923645,785788
923645,791967
923645,797399
923645,797617
923645,798874
923645,800878
923645,904453
923645,906780
923645,924566
923645,929887
923645,937368
923645,939259
923645,941258
923645,948078
923645,950637
923645,953076
923645,955632
923645,956874
923645,961047
923645,968426
923645,970250
923645,974166
923645,975125
923645,984232
923645,1000560
923645,1103314
923645,1103640
923645,1106776
923645,1107830
923645,1110410
923645,1112807
923645,1115008
923645,1118084
923645,1119119
923645,1124300
923645,1124957
923645,1125315
923645,1129625
923645,1133201
923645,1137529
923645,1149196
923645,1149380
923645,1150345
923645,1151789
923645,1153013
923645,1153428
923645,1154029
923645,1154161
923645,1154343
923645,1167322
923645,1174888
923645,1177480
923645,1189754
923645,1196677
923645,1301025
923645,1304107
923645,1305058
923645,1307046
923645,1307863
923645,1308216
923645,1308290
923645,1308842
923645,1309944
923645,1310149
923645,1310317
923645,1314002
923645,1314273
923645,1314924
923645,1315942
923645,1316262
923645,1318011
923645,1318853
923645,1321636
923645,1322184
923645,1325363
923645,1326303
923645,1328165
923645,1332418
923645,1334456
923645,1336539
923645,1336825
923645,1337068
923645,1337620
923645,1338005
923645,1338512
923645,1341927
923645,1344905
923645,1346823
923645,1347384
923645,1351541
923645,1351557
923645,1353766
923645,1361711
923645,1367500
923645,1367571
923645,1378382
923645,1388796
923645,1397141
923645,1397599
923645,1398937
923645,1500211
923645,1501700
923645,1502905
923645,1503297
923645,1506270
923645,1510813
923645,1517824
923645,1518254
923645,1521987
923645,1524674
923645,1525215
923645,1526475
923645,1539403
923645,1545958
923645,1547504
923645,1548195
923645,1549080
923645,1549786
923645,1550023
923645,1550557
923645,1551099
923645,1551803
923645,1551860
923645,1557272
923645,1559684
923645,1560171
923645,1580747
923645,1583722
923645,1589505
923645,1597756
923645,1703687
923645,1707687
923645,1713332
923645,1714165
923645,1734104
923645,1742253
923645,1748921
923645,1754994
923645,1762711
923645,1777087
923645,1797155
923645,1797513
923645,1836430
923645,19003999
923645,19008339
923645,19009405
923645,19010482
923645,19011773
923645,19014878
923645,19018544
923645,19026972
923645,19035704
923645,19049105
923645,19080458
923645,19092849
924566,19111620
924566,19122121
924566,19135832
924566,19137042
924566,40165651
924566,40166942
924566,40222444
924566,40226579
924566,40226742
924566,40228152
924566,40239330
924566,40241331
924566,43526424
924566,703547
924566,705103
924566,705944
924566,710062
924566,711584
924566,715233
924566,715259
924566,715939
924566,718583
924566,722031
924566,722424
924566,723013
924566,725131
924566,734354
924566,735843
924566,735979
924566,739138
924566,740275
924566,740910
924566,742267
924566,743670
924566,744740
924566,745466
924566,750982
924566,755695
924566,757688
924566,766814
924566,769935
